id,title,author,book_link,genre,date_published,publisher,num_of_page,lang,rate,Image URL,primary_genre,sub_genre
5577,Le Voleur d'ombres,Marc Levy,https://www.goodreads.com/book/show/7970021-le-voleur-d-ombres,"Fiction,Romance",2010,Laffont,274.0,French,3.91,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327329956i/7970021.jpg,Fiction,Romance
5578,"Ms. Marvel, Vol. 1: No Normal","G. Willow Wilson,Adrian Alphona",https://www.goodreads.com/book/show/20898019-ms-marvel-vol-1,"Sequential Art,Graphic Novels",October 30th 2014,"Marvel

            ,",120.0,English,4.12,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1413031883i/20898019.jpg,Sequential Art,Graphic Novels
5579,La Petite Bijou,Patrick Modiano,https://www.goodreads.com/book/show/323477.La_Petite_Bijou,"Fiction,Cultural",November 1st 2002,"Gallimard Education

            ,",168.0,French,3.45,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1356112034i/323477.jpg,Fiction,Cultural
5581,"Quintana of Charyn (Lumatere Chronicles, #3)",Melina Marchetta,https://www.goodreads.com/book/show/10165761-quintana-of-charyn,"Fantasy,Young Adult",September 26th 2012,Viking Australia,516.0,English,4.31,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1331187719i/10165761.jpg,Fantasy,Young Adult
5583,The Girl in the Red Coat,Kate Hamer,https://www.goodreads.com/book/show/23289469-the-girl-in-the-red-coat,"Fiction,Mystery",February 26th 2015,"Faber & Faber

            ,",384.0,English,3.52,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1412251739i/23289469.jpg,Fiction,Mystery
5585,Deep Down Popular,Phoebe Stone,https://www.goodreads.com/book/show/1846648.Deep_Down_Popular,"Realistic Fiction,Young Adult",March 1st 2008,Arthur A. Levine Books,288.0,English,3.64,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328842914i/1846648.jpg,Realistic Fiction,Young Adult
5586,Welcome to Braggsville,T. Geronimo Johnson,https://www.goodreads.com/book/show/21936845-welcome-to-braggsville,"Fiction,Literary Fiction",February 17th 2015,William Morrow,354.0,English,3.24,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1413750745i/21936845.jpg,Fiction,Literary Fiction
5587,Tattoos on the Heart: The Power of Boundless Compassion,Gregory Boyle,https://www.goodreads.com/book/show/7090193-tattoos-on-the-heart,"Nonfiction,Autobiography",March 9th 2010,"Free Press

            ,",240.0,English,4.48,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347834451i/7090193.jpg,Nonfiction,Autobiography
5589,The Prodigal God: Recovering the Heart of the Christian Faith,Timothy J. Keller,https://www.goodreads.com/book/show/3116205-the-prodigal-god,"Christian,Religion",November 1st 2008,"Viking

            ,",139.0,English,4.37,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1427212055i/3116205.jpg,Christian,Religion
5590,Sangre en el ojo,Lina Meruane,https://www.goodreads.com/book/show/13630372-sangre-en-el-ojo,"Fiction,Disability",2012,Eterna Cadencia,176.0,Spanish,3.85,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1489871405i/13630372.jpg,Fiction,Disability
5591,Human Acts,"Han Kang,Deborah     Smith,Gan Kh.",https://www.goodreads.com/book/show/30091914-human-acts,"Fiction,Historical",January 17th 2017,"Hogarth Press

            ,",218.0,English,4.2,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1728665520i/30091914.jpg,Fiction,Historical
5592,"The King of Shanghai (Ava Lee, #7)",Ian  Hamilton,https://www.goodreads.com/book/show/20751465-the-king-of-shanghai,"Fiction,Mystery",January 17th 2015,"Spiderline

            ,",384.0,English,3.93,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1414222408i/20751465.jpg,Fiction,Mystery
5593,Us Minus Mum,Heather Butler,https://www.goodreads.com/book/show/19018814-us-minus-mum,"Death,Childrens",February 6th 2014,"Little, Brown Books for Kids",304.0,English,4.19,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1394412636i/19018814.jpg,Death,Childrens
5594,"I Am Her... (I Am Her..., #1)",Sarah Ann Walker,https://www.goodreads.com/book/show/17081593-i-am-her,"Dark,Romance",October 8th 2012,Sarah Ann Walker,362.0,English,3.95,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1392023183i/17081593.jpg,Dark,Romance
5595,Calling Invisible Women,Jeanne Ray,https://www.goodreads.com/book/show/12959658-calling-invisible-women,"Fiction,Womens Fiction",May 22nd 2012,"Crown

            ,",246.0,English,3.42,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1344369364i/12959658.jpg,Fiction,Womens Fiction
5596,"Red Notice: A True Story of High Finance, Murder, and One Man's Fight for Justice",Bill Browder,https://www.goodreads.com/book/show/22609522-red-notice,"Nonfiction,Politics",February 3rd 2015,"Simon  Schuster

            ,",380.0,English,4.41,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1422848658i/22609522.jpg,Nonfiction,Politics
5597,The Ultimatum (Jeremy Fisk #3),Dick Wolf,https://www.goodreads.com/book/show/23287160-the-ultimatum,"Thriller,Fiction",June 16th 2015,William Morrow,341.0,English,3.81,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1432054709i/23287160.jpg,Thriller,Fiction
5598,"Nor Will He Sleep (Inspector McLevy, #4)",David Ashton,https://www.goodreads.com/book/show/18051573-nor-will-he-sleep,"Mystery,Crime",October 1st 2013,"Birlinn Ltd

            ,",288.0,English,4.24,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1371447307i/18051573.jpg,Mystery,Crime
5599,"The Burning Maze (The Trials of Apollo, #3)",Rick Riordan,https://www.goodreads.com/book/show/28006096-the-burning-maze,"Fantasy,Fantasy",May 1st 2018,Disney-Hyperion,448.0,English,4.34,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1693258878i/28006096.jpg,Fantasy,Fantasy
5600,"Stalking Jack the Ripper (Stalking Jack the Ripper, #1)","Kerri Maniscalco,James Patterson",https://www.goodreads.com/book/show/28962906-stalking-jack-the-ripper,"Historical,Historical Fiction",September 20th 2016,Jimmy Patterson,327.0,English,3.98,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1471010109i/28962906.jpg,Historical,Historical Fiction
5601,Lips Touch: Three Times,Laini Taylor,https://www.goodreads.com/book/show/6509152-lips-touch,"Fantasy,Young Adult",October 1st 2011,"Arthur A. Levine Books

            ,",288.0,English,3.89,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328838343i/6509152.jpg,Fantasy,Young Adult
5602,Here I Am,Jonathan Safran Foer,https://www.goodreads.com/book/show/31434269-here-i-am,"Fiction,Contemporary",August 2016,Hamish Hamilton,571.0,English,3.64,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1471029768i/31434269.jpg,Fiction,Contemporary
5603,"Bushwhacked Bride (Bushwhacked in Time, #1)",Eugenia Riley,https://www.goodreads.com/book/show/272651.Bushwhacked_Bride,"Science Fiction,Time Travel",November 1st 2004,Love Spell,394.0,English,3.76,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1173316853i/272651.jpg,Science Fiction,Time Travel
5604,"The Universe Is Expanding and So Am I (Virginia Shreves, #2)",Carolyn Mackler,https://www.goodreads.com/book/show/34743888-the-universe-is-expanding-and-so-am-i,"Young Adult,Contemporary",May 29th 2018,Bloomsbury USA Childrens,304.0,English,3.88,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1508492030i/34743888.jpg,Young Adult,Contemporary
5605,"Annie, Between the States",L.M. Elliott,https://www.goodreads.com/book/show/713897.Annie_Between_the_States,"Historical,Historical Fiction",January 3rd 2006,"Katherine Tegen Books

            ,",499.0,English,4.1,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347678802i/713897.jpg,Historical,Historical Fiction
5607,Drive: The Surprising Truth About What Motivates Us,Daniel H. Pink,https://www.goodreads.com/book/show/6452796-drive,"Nonfiction,Business",December 29th 2009,Riverhead Books,242.0,English,3.94,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348931599i/6452796.jpg,Nonfiction,Business
5610,God's Undertaker: Has Science Buried God?,John C. Lennox,https://www.goodreads.com/book/show/1648212.God_s_Undertaker,"Science,Religion",August 20th 2007,"Lion Hudson

            ,",192.0,English,4.26,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328822570i/1648212.jpg,Science,Religion
5611,The Revisioners,Margaret Wilkerson Sexton,https://www.goodreads.com/book/show/43454385-the-revisioners,"Fiction,Historical",November 5th 2019,Counterpoint,280.0,English,3.8,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1551498404i/43454385.jpg,Fiction,Historical
5612,"Other Minds: The Octopus, the Sea, and the Deep Origins of Consciousness",Peter Godfrey-Smith,https://www.goodreads.com/book/show/28116739-other-minds,"Nonfiction,Science",December 6th 2016,"Farrar, Straus and Giroux",257.0,English,3.86,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1606353700i/28116739.jpg,Nonfiction,Science
5616,The Lighthouse,Alison Moore,https://www.goodreads.com/book/show/14569975-the-lighthouse,"Fiction,Contemporary",August 15th 2012,Salt Publishing,184.0,English,3.36,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1343229153i/14569975.jpg,Fiction,Contemporary
5617,Darktown,Thomas Mullen,https://www.goodreads.com/book/show/27276220-darktown,"Historical,Historical Fiction",September 13th 2016,37 Ink,373.0,English,4.02,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1473607412i/27276220.jpg,Historical,Historical Fiction
5618,"Hawkeye, Volume 4: Rio Bravo","Matt Fraction,Chris Eliopoulos,David Aja,Jordie Bellaire,Francesco Francavilla,Matt Hollingsworth",https://www.goodreads.com/book/show/22237290-hawkeye-volume-4,"Sequential Art,Comics",August 18th 2015,"Marvel

            ,",160.0,English,4.33,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1525360678i/22237290.jpg,Sequential Art,Comics
5619,"The Complete Calvin & Hobbes, Volume 1","Bill Watterson,Nicoletta Pardi",https://www.goodreads.com/book/show/16205594-the-complete-calvin-hobbes-volume-1,"Sequential Art,Comics",October 2012,Franco Cosimo Panini,491.0,Italian,4.72,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1354458173i/16205594.jpg,Sequential Art,Comics
5620,Tobruk,Peter FitzSimons,https://www.goodreads.com/book/show/1886551.Tobruk,"History,Nonfiction",November 1st 2006,"HarperCollins Publishers

            ,",580.0,English,4.24,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1189781496i/1886551.jpg,History,Nonfiction
5621,The Love Interest,Cale Dietrich,https://www.goodreads.com/book/show/31145148-the-love-interest,"Young Adult,LGBT",May 16th 2017,Feiwel & Friends,377.0,English,3.21,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1485833541i/31145148.jpg,Young Adult,LGBT
5622,"Fallout (The Phoenix Files, #5)",Chris Morphew,https://www.goodreads.com/book/show/11559968-fallout,"Science Fiction,Young Adult",May 2012,Hardie Grant Egmont,320.0,English,4.25,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1307416957i/11559968.jpg,Science Fiction,Young Adult
5624,The Improbability of Love,Hannah Rothschild,https://www.goodreads.com/book/show/24044141-the-improbability-of-love,"Fiction,Historical",November 3rd 2015,"Knopf

            ,",408.0,English,3.68,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1446486184i/24044141.jpg,Fiction,Historical
5625,Twilight,William Gay,https://www.goodreads.com/book/show/108315.Twilight,"Horror,Gothic",October 20th 2006,MacAdam Cage,224.0,English,3.95,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1664458834i/108315.jpg,Horror,Gothic
5627,Dynasty: The Rise and Fall of the House of Caesar,Tom Holland,https://www.goodreads.com/book/show/25731154-dynasty,"History,Nonfiction",September 3rd 2015,"Little, Brown",482.0,English,4.13,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1434377719i/25731154.jpg,History,Nonfiction
5628,The Snowball: Warren Buffett and the Business of Life,Alice Schroeder,https://www.goodreads.com/book/show/2054761.The_Snowball,"Biography,Business",September 29th 2008,"Bantam

            ,",960.0,English,4.09,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320458276i/2054761.jpg,Biography,Business
5629,"The Tea Dragon Society (Tea Dragon, #1)",Kay O'Neill,https://www.goodreads.com/book/show/34895950-the-tea-dragon-society,"Sequential Art,Graphic Novels",October 31st 2017,"Oni Press

            ,",72.0,English,4.37,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1653239288i/34895950.jpg,Sequential Art,Graphic Novels
5630,Flipped,Wendelin Van Draanen,https://www.goodreads.com/book/show/7973377-flipped,"Young Adult,Romance",August 10th 2010,"Ember

            ,",212.0,English,3.95,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320495219i/7973377.jpg,Young Adult,Romance
5631,The Wives,Tarryn Fisher,https://www.goodreads.com/book/show/43262893-the-wives,"Thriller,Fiction",December 30th 2019,Graydon House,256.0,English,3.63,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1555273893i/43262893.jpg,Thriller,Fiction
5632,Rudolf Steiner: An Introduction to His Life and Work,Gary Lachman,https://www.goodreads.com/book/show/569376.Rudolf_Steiner,"Biography,Nonfiction",February 1st 2007,TarcherPerigee,304.0,English,3.97,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348347623i/569376.jpg,Biography,Nonfiction
5633,Standard Operating Procedure,"Philip Gourevitch,Errol Morris",https://www.goodreads.com/book/show/270949.Standard_Operating_Procedure,"Nonfiction,History",May 15th 2008,"Penguin Press

            ,",286.0,English,3.91,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1392555075i/270949.jpg,Nonfiction,History
5634,Unbowed,Wangari Maathai,https://www.goodreads.com/book/show/201111.Unbowed,"Nonfiction,Cultural",October 3rd 2006,Alfred A. Knopf,314.0,English,3.93,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320461066i/201111.jpg,Nonfiction,Cultural
5635,God?: A Debate between a Christian and an Atheist,"William Lane Craig,Walter Sinnott-Armstrong",https://www.goodreads.com/book/show/173129.God_,"Philosophy,Religion",February 12th 2004,"Oxford University Press, USA

            ,",156.0,English,3.73,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348437745i/173129.jpg,Philosophy,Religion
5637,"Tales from a Not-So-Graceful Ice Princess (Dork Diaries, #4)",Rachel Renée Russell,https://www.goodreads.com/book/show/13182787-tales-from-a-not-so-graceful-ice-princess,"Childrens,Middle Grade",June 5th 2012,Aladdin,368.0,English,4.34,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1338577810i/13182787.jpg,Childrens,Middle Grade
5638,A Good American,Alex George,https://www.goodreads.com/book/show/11890805-a-good-american,"Historical,Historical Fiction",February 7th 2012,"Putnam Adult

            ,",381.0,English,3.72,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1318634641i/11890805.jpg,Historical,Historical Fiction
5640,The Penguin History of New Zealand,Michael King,https://www.goodreads.com/book/show/108780.The_Penguin_History_of_New_Zealand,"History,Nonfiction",2003,Penguin Books,570.0,English,4.13,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1356440928i/108780.jpg,History,Nonfiction
