Book_Title,Author,Rating,Reviewer,Review_Text,Positive_Score,Negative_Score,Positive_Words,Negative_Words,Book_URL,Cover_URL
Wild Dark Shore,Charlotte McConaghy,4.27,Norma ~ The Sisters,"4.5  Emotional, atmospheric, and haunting! This was such an immersive and emotional story, just the way I like my character-driven mysteries with a touch of suspense. WILD DARK SHORE by CHARLOTTE McCONAGHY is a beautifully written, atmospheric, and deeply moving novel that immediately pulled me in and kept me emotionally invested from start to finish. The isolation of Shearwater, a tiny island near Antarctica, was so vividly described that I felt the biting cold and the ever-looming storm.",0.148,0.058,"emotional, like, beautifully, novel",isolation,https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Abbie Konnick,3.5 ……I just couldn’t get into it? Is this just me?,0.0,0.0,,,https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Terrie Robinson,"Isolation. Grief. Secrets. Choices...  Wild Dark Shore is set on Shearwater Island, a research station and the world’s largest seed bank, between Tasmania and Antarctica. With sea levels rising, the research has ended, and it feels like the island is sinking.",0.055,0.13,like,,https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Krystal,My first time reading Charlotte McConaghy and how I loved every moment!! ,0.31,0.0,loved,,https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,NZLisaM,*HAPPY PUBLICATION DAY!* You’ll fall in love with this picturesque setting! So many glorious animals!,0.503,0.0,"love, picturesque, glorious",,https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Nikki Lee,"No novelist in the world can top this. NO ONE. No book. Ever. In the history of reading throughout the world, there is nothing greater than the works that lie within these pages. If you were left to read ONLY ONE book for the rest of your existence, it is Wild Dark Shore.",0.03,0.166,"top, greater","No, NO, No",https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Nathan Shuherk,"Charlotte McConaghy … I think you’re my favorite fiction writer. This spoke to my soul, and ripped it apart at the same time",0.13,0.0,favorite,,https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Brooke &#x1d717;&#x1d71a;,"—— .  . 🦭          ,         ’            .",0.0,0.0,,,https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Karren Sandercock,"Dominic Salt and his three children Raff, Fen and Orly are caretakers of Shearwater, a tiny island in between Tasmania and Antarctica. Here the world’s biggest seed bank is stored in a bunker and due to global warming the sea levels are rising, the Salts are packing the rarest and most important ones, before the ship arrives to transport them all to safety. Dominic hasn’t gotten over the loss of his wife, the solution was to move to Shearwater, once it was busy research station and now it’s just the four of them left and soon it will be deserted and taken by the sea. After a terrible storm, a woman washes up on the rocky shore and Fen rescues her, they wonder why Rowan was on a boat in such a remote area and are suspicious of her at first and she integrates herself into the family.",0.073,0.052,"warming, important, solution, rescues","loss, terrible, suspicious",https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Niki,I need 8-10 business days to emotionally recover while I’m processing my thoughts on this book. ,0.0,0.0,,,https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
Wild Dark Shore,Charlotte McConaghy,4.27,Summer,"Like her prior two works, Charlotte McConaghy invites readers to discover the natural world through her captivating storytelling. Wild Dark Shore is centered around the devastating effects of climate change and highlights the imperfection in human nature even when our intentions are good. Character-driven and written with lyrical prose, Wild Dark Shore is breathtaking, suspenseful, and nothing short of unforgettable. I learned so many new things while reading this one and I loved how the author drew inspiration from Macquarie Island and the Svalbard Global Seed Vault in the Arctic Circle.",0.174,0.041,"Like, natural, loved, inspiration",devastating,https://www.goodreads.com/book/show/211004089-wild-dark-shore,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715784093i/211004089.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,Nandini Gupta,"i am so fucking disappointed in Lauren Roberts. like genuinely, viscerally, soul-deep disappointed. i just finished the Powerless trilogy and the only logical conclusion i’ve come to is that Lauren Roberts is a thief. not metaphorically. not playfully. i mean a straight-up, copy-paste, no-shame thief. she hasn’t just borrowed tropes; she’s lifted entire plots, worldbuilding systems, character arcs, even dialogue—from not one, not two, not even three, but five wildly popular fantasy/dystopian series. and she’s parading them around like they’re original. like we haven’t read the very stories she’s plagiarized—just with different names.",0.156,0.107,"like, popular, like, like","disappointed, Powerless",https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,Marianna Moore,"4.5 I genuinely don’t know if I can properly put into words what this book did to me. I’m feeling all the emotions. My eyes hurt. I’ve been staring at my wall for like 20 minutes just contemplating life. Listen after hating Reckless I wasn’t even sure that I was going to read this and oh my god am I so happy I did!!! THIS WAS EVERYTHING I NEEDED AND MORE!!! Is this series going to be for everyone? No absolutely not, I feel like you’re either gonna love or hate it, and I was scared I was gonna turn into a certified hater after reckless but NOPEEEEEEEEEE, I feel like Lauren Robert’s took all my issue I had with reckless and wrote fearless and said BET…. Let me prove you wrong.",0.139,0.171,"feeling, like, sure, god, happy, like, love, like, fearless","hating, Reckless, No, hate, scared, hater, reckless, reckless",https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,Clace,"I have been thinking on how to review this book. On one hand, it wasn't as good as some of the people said it was, but honestly, it wasn't a bad book by any means. Yes, some things were handled very poorly, but others were done very well. Powerless was an enjoyable experience for me, but I wanted more from it, Powerful was simply heartbreaking and amazing, Reckless was a heavy victim of the second book syndrome, and Fearless was an enjoyable experience tainted by poor execution. Lauren has the potential to write really good books, there are some scenes in the book which are so beautifully written and the novella 'Powerful' showed a lot of what she can do with a good story. After 'Reckless' my expectations for this book were low, but tbh I was enjoying the first half so much—like honestly, I did not have any problems because I was vibing with the book. Me and Rowan both were having fun at the start, and honestly, the romance in this one was going really well too. There were occasional bomb drops of the word 'Pretend' that made my eye twitch, but they were not enough to make me hate it. It was looking out to be 4 stars, but the second half changed so much for me. The pacing, for one, bothered me a lot. At times I would be so invested, but then there would be moments where I wanted it to move along and wrap it up because I felt like it was dragging. She paced this so viciously because those dragged moments would actually make me want to stop, but then a scene would drop that would have me so invested that it just bothered me. The repetitive nature in this part increased, and the 'Pretend' in this part made me wanna dnf this book!!! Like synonyms exist!!! One Google search!!! The plot twists for the sake of shocking us and them serving no purpose were there—one of them made me gag and I hated it. It really flipped the story and made me disgusted. But honestly, there was just so much going (not in a good way), and it felt like Lauren was having trouble grasping it. But besides that, the ending was satisfying and the epilogue was very sweet, even the one at the very end.",0.195,0.166,"good, enjoyable, Powerful, Fearless, enjoyable, good, beautifully, good, enjoying, fun, romance, well, like, want, Like, good, like, satisfying","bad, Powerless, heartbreaking, Reckless, victim, poor, problems, bomb, hate, bothered, viciously, dragged, drop, bothered, repetitive, shocking, no, gag, hated, trouble",https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,Larissa Cambusano,4.5 !!!!!!! “poet and muse”,0.0,0.0,,,https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,Sara Carrolli,"I really liked the first half of this, it reminded me a LOT of what I enjoyed from Powerless (setting, scenes, tropes)…but then it felt a bit TOO much like Powerless. So many repetitive scenes & quotes & words (especially from Kai). Because of that I just lost interest as the second half unfolded, & although the plot twists did get me (gasped at a few), one gave me a bit of the ick LOL I also wanted to shake Kai & Paedyn…can’t say why without spoilers (but just know I really did)",0.157,0.129,"liked, enjoyed, like, interest, LOL","Powerless, repetitive, lost, shake",https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,Maddy ✨ ~The Verse Vixen (On-&-off-Theoretical Focus),"""Fearless didn’t just give drama, it gave an entire storm — got tea for days, RTC"" ""ೃ ⁀pre-view: ",0.153,0.0,,,https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,Emmy Rosam,3.75  I can’t believe it’s over. The last 150 pages were the best and also the most insane. Lauren Roberts when I see you… WILD ! (Full spoiler reading vlog has now been shared with my book club members),0.161,0.07,"best, shared",,https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,Yana,"If you rated this book anything less than 5 stars, re think thank decision and re rate it again.",0.128,0.0,thank,,https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,itsjessamess,nobody talk to me for the next week I‘m trying to process,0.0,0.0,,,https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,♥︎ Heather ⚔(Semi-Hiatus),"Whew - I've been under a lot of pressure this week so I haven't been able to spend as much time as I'd like to reading - took me days to finish this one. I'm not overly pleased, but I didn't totally loathe it.",0.126,0.075,like,"pressure, loathe",https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,tamara ౨ৎ˚⋆,˖ ࣪ ˚ 2 stars ˚ ࣪ ˖  spoilers ahead! ⋆ˎˊ˗,0.0,0.0,,,https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,SK,I NEED this book in my life like I need air especially after the way Reckless ended. OH MY GOSH,0.118,0.127,like,Reckless,https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,manas,rip to the poor trees that were wasted while writing this foolishness. 🥀,0.0,0.515,,"poor, wasted",https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,anh,"2.5 stars Fearless, the long-awaited conclusion to a trilogy I once felt genuinely hopeful about, ended up being a frustrating, chaotic, and emotionally hollow finale—one that somehow managed to drag down everything that came before it while offering little to nothing in the way of payoff. I didn’t go into this book expecting brilliance—not after Reckless, which had already shaken my confidence—but I was still holding on to the faint hope that the author would pull things together in the end, give the story some emotional closure, and deliver a finale that, while maybe not groundbreaking, would at least feel satisfying. What I got instead was a mess of rushed revelations, recycled plot lines, clunky writing, and the kind of repetitive drama that made the book feel like it was just going in circles until it finally gave up and collapsed under its own weight.",0.102,0.12,"hopeful, hope, emotional, kind, like","drag, shaken, mess, repetitive, collapsed",https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,Herica Lopez,6 THIS WAS DEFINITELY THE PERFECT END TO THE SERIES BUT ARE WE OKAY ???? cause this book sent me spiraling in every possible direction. i felt every emotion. i literally cried through half of it. the pain was unreal this story was a full emotional roller coaster and i was not okay at any point. it broke me in the best and worst ways. i love kai and paedyn so much it actually hurts. now that it’s over… i feel empty. like genuinely hollow. i don’t know what to do with myself. i can’t believe this is the last book. this series completely consumed me and i know i’ll be thinking about it for the rest of my life ,0.17,0.18,"DEFINITELY, PERFECT, OKAY, emotional, okay, best, love, like","cried, pain, broke, worst",https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,T.S˖,3.75  bro wtf . i’ll be snorting lines of cyanide because this is actually over. i hope they now sell Kai on Amazon  ,0.174,0.144,"hope, Amazon",wtf,https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,annie,"this entire trilogy had so much potential, but obviously, it wasn't done justice. just finished it, and tbvh, i don't even care about this whole book now because of what happened with Kitt Azer. i'll never forget, and i'll definitely never forgive! this started off ridiculously. ""you are to be my bride"" was never shocking enough, but the fact that the whole scene was so boring kinda sums up the first few chapters. like, everything was embarrassingly corny.",0.118,0.205,"care, definitely","shocking, boring, embarrassingly",https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,tania,what is this bittersweet feeling🥲 small rtc,0.0,0.186,,bittersweet,https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,✨sofia✨,"5. Fricken. Stars. ”You are mine, Malakai.”",0.0,0.0,,,https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,Ash ꣑ৎ (quit),"""I'm selfish Paedyn. I burned your home to the ground, just to have you, now it's all of Ilya standing in my way, tempting me to light a match."" PLEASE JUST GIVE IT TO ME NOW LAUREN ",0.078,0.079,PLEASE,selfish,https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,sissi˚｡౨ৎ,"what the hell is this series. when i first read powerless, i just thought it was giving wattpad hunger games with a little harry potter and the selection thrown in. didn’t love it, but fine, i played along. and then i started seeing reviews. actual breakdowns of scenes and characters and worldbuilding—and how deeply this series rips off red queen. and i haven’t even read red queen, and it’s still painfully obvious. now we’re copying the serpent and the wings of night too? be so serious.",0.102,0.14,"giving, love, played","hell, hunger, painfully",https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,kitkat,      this is honestly one of the most iconic series of all time.,0.214,0.0,honestly,,https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,Rowan, 2.75 stars.,0.0,0.0,,,https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,Belle₊˚⊹♡ Taylor’s Version,"6 stars!  જ⁀ ⋆˚⋆""   .""",0.0,0.0,,,https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,cherie ^_-★,rtc. i need to sit on this one for a while ‍ pre-read 🩸,0.0,0.0,,,https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,sonia,2 stars  . ⊹  ₊ ˑ  Oh boy I really have nothing nice to say ,0.0,0.245,nice,,https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,Miranda,OF COURSE I CRIED  What a phenomenal ending that kept me on the edge of my seat turning pages and also pulling out my hair.,0.0,0.132,,CRIED,https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,shanayaa,I kinda have mixed feelings abt this one 🫢🫸  review to come!!!,0.0,0.0,,,https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,maryam,1 star  this review contains huge spoilers,0.315,0.0,huge,,https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
"Fearless (The Powerless Trilogy, #3)",Lauren Roberts,4.26,fryta,Malakai is the reason I will never marry. I'll never find someone like you.,0.0,0.15,like,,https://www.goodreads.com/book/show/214151222-fearless,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730330746i/214151222.jpg
Atmosphere,Taylor Jenkins Reid,4.47,sana,god dammit.,0.677,0.0,god,,https://www.goodreads.com/book/show/220817728-atmosphere,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730469032i/220817728.jpg
Atmosphere,Taylor Jenkins Reid,4.47,emma,"""by taylor jenkins reid"" is all i need to know",0.0,0.0,,,https://www.goodreads.com/book/show/220817728-atmosphere,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730469032i/220817728.jpg
Atmosphere,Taylor Jenkins Reid,4.47,Claudia Lomelí,"Gracias BookUp por la copia avanzada de este libro, que desde ya se vuelve de mis lecturas favoritas del 2025. Decir que no lo podía soltar se queda corto. Taylor Jenkins Reid me sorprende más y más con cada libro que saca. Además me hizo darme cuenta de lo mucho que amo los libros sobre astronautas y el espacio. He leído muy pocos, pero de esos pocos, TODOS me han encantado. Necesito más.",0.0,0.03,,no,https://www.goodreads.com/book/show/220817728-atmosphere,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730469032i/220817728.jpg
Atmosphere,Taylor Jenkins Reid,4.47,Raquel,"And in this book, we’ll learn that Mick Riva was responsible for the Challenger explosion.",0.226,0.0,"responsible, Challenger",,https://www.goodreads.com/book/show/220817728-atmosphere,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730469032i/220817728.jpg
Atmosphere,Taylor Jenkins Reid,4.47,♥︎ Heather ⚔(Semi-Hiatus),I was just thinking to myself the other day... damn it seems like it's been forever since TJR has dropped a new book. And here we have it peeps! I can't even wait bc this gorgeous author ALWAYS SERVES! ,0.18,0.062,"like, gorgeous",damn,https://www.goodreads.com/book/show/220817728-atmosphere,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730469032i/220817728.jpg
Atmosphere,Taylor Jenkins Reid,4.47,emilybookedup,OMGGGGGG TJR is just a treasure 🥹🤍 this kinda wasn’t what i expected at ALL but of course i’m in awe. the last 20 pages had me so teary eyed!!!! her strong female main characters remain unmatched.,0.177,0.036,"treasure, strong",,https://www.goodreads.com/book/show/220817728-atmosphere,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730469032i/220817728.jpg
Atmosphere,Taylor Jenkins Reid,4.47,ashlyn,WORDS CANNOT DESCRIBE HOW EXCITED I AM FOR THIS BOOK,0.0,0.203,EXCITED,,https://www.goodreads.com/book/show/220817728-atmosphere,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730469032i/220817728.jpg
Atmosphere,Taylor Jenkins Reid,4.47,Roxy,Wake me up when it's June ‍↕,0.0,0.0,,,https://www.goodreads.com/book/show/220817728-atmosphere,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730469032i/220817728.jpg
Atmosphere,Taylor Jenkins Reid,4.47,ˋ✧*⁀➷ ʙᴇᴛᴛʏ (Levi Ackerman's wife),MOTHER IS ABOUT TO MOTHER AGAIN!!!!!    An epic new novel set against the backdrop of the 1980s NASA space shuttle program and the extraordinary lengths we go to live and love beyond our limits. (A love story between two astronauts!?),0.243,0.0,"novel, love, love",,https://www.goodreads.com/book/show/220817728-atmosphere,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730469032i/220817728.jpg
Atmosphere,Taylor Jenkins Reid,4.47,len ❀,i know absolutely nothing about astrophysics and space and engineering and all that science stuff that i was never good at in school (and still am not) but i am wholly ready for this,0.096,0.05,"good, ready",,https://www.goodreads.com/book/show/220817728-atmosphere,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730469032i/220817728.jpg
Atmosphere,Taylor Jenkins Reid,4.47,Melissa | bookswithbuzzi,now that is a great book.,0.506,0.0,great,,https://www.goodreads.com/book/show/220817728-atmosphere,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730469032i/220817728.jpg
Atmosphere,Taylor Jenkins Reid,4.47,deniz,"4,5 stars ""I would give you anything if it wouldn't cost us everything.""",0.0,0.0,,,https://www.goodreads.com/book/show/220817728-atmosphere,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730469032i/220817728.jpg
Atmosphere,Taylor Jenkins Reid,4.47,fatherofdragons113,Oh my God that was one of the most incredibly written books I've ever read. I knew this was going to hit me hard because I am obsessed with space and NASA. Throw in a queer romance story and I'm FINISHED. I am sobbing. Taylor Jenkins Reid has to be one of the most emotionally intelligent human beings alive. I am so grateful I got an ARC of this book. I'm going to be promoting the fuck out of this book.,0.19,0.1,"God, romance, intelligent, grateful, promoting","hard, obsessed, fuck",https://www.goodreads.com/book/show/220817728-atmosphere,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730469032i/220817728.jpg
Atmosphere,Taylor Jenkins Reid,4.47,Paige (semi-hiatus),"I applied for it, fingers crossed ya’ll 🤞 ———",0.0,0.0,,,https://www.goodreads.com/book/show/220817728-atmosphere,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730469032i/220817728.jpg
Atmosphere,Taylor Jenkins Reid,4.47,manju ♡,june 2025’s gonna be a hell of a month,0.0,0.434,,hell,https://www.goodreads.com/book/show/220817728-atmosphere,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730469032i/220817728.jpg
Atmosphere,Taylor Jenkins Reid,4.47,Michelle’s Library,Probably my favorite after Evelyn Hugo. Picture me on my couch reading the last 9% sobbing.,0.153,0.133,favorite,,https://www.goodreads.com/book/show/220817728-atmosphere,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730469032i/220817728.jpg
Atmosphere,Taylor Jenkins Reid,4.47,"theliterateleprechaun (vacation, slow to respond)","All great until 40% in and then...WHAT?!....I re-read the synopsis again...nope, no warning that this was a sapphic novel. Ugh.",0.228,0.274,great,"no, warning",https://www.goodreads.com/book/show/220817728-atmosphere,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730469032i/220817728.jpg
Atmosphere,Taylor Jenkins Reid,4.47,AbbysBooks,wtf.,0.0,1.0,,,https://www.goodreads.com/book/show/220817728-atmosphere,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730469032i/220817728.jpg
Atmosphere,Taylor Jenkins Reid,4.47,Meagan✨,Only a month away 🥹 My TJR Book Ratings-,0.0,0.0,,,https://www.goodreads.com/book/show/220817728-atmosphere,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730469032i/220817728.jpg
Atmosphere,Taylor Jenkins Reid,4.47,Kailey (kmc_reads),"3.5ish stars? TJR can do no wrong. The more I think on this one though, the more I’m not sure how I feel. I think I expected some epic space novel a la Daisy or Carrie… but this is much more a quiet character study IMO- not that I didn’t enjoy the FMC, but if you slapped another author’s name on this, would I rate it as highly?",0.025,0.138,"sure, novel, enjoy",no,https://www.goodreads.com/book/show/220817728-atmosphere,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730469032i/220817728.jpg
Atmosphere,Taylor Jenkins Reid,4.47,Karin,"I don’t want to talk this book up TOO much, but I might just be adding it to my all time favorite books list! I can’t wait for it to come out in June! I LOVED it!!",0.299,0.0,"want, favorite, LOVED",,https://www.goodreads.com/book/show/220817728-atmosphere,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730469032i/220817728.jpg
Atmosphere,Taylor Jenkins Reid,4.47,The Bookish Elf,"Taylor Jenkins Reid has built her reputation crafting intimate character studies against the backdrop of fascinating historical moments, from the golden age of Hollywood in The Seven Husbands of Evelyn Hugo to the 1970s rock scene in Daisy Jones & The Six. With Atmosphere, she ventures into new territory - both literally and metaphorically - by setting her latest novel within NASA's Space Shuttle program of the 1980s. The result is an ambitious and emotionally resonant story that explores love, sacrifice, and human connection against the vastness of space. The Heart of the Story",0.131,0.0,"fascinating, novel, ambitious",,https://www.goodreads.com/book/show/220817728-atmosphere,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1730469032i/220817728.jpg
